title,link,saleprice,reviews
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i3 15.6 FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/2 Year Warranty/Arctic Grey/1.65Kg), 82H801CUIN",/Lenovo-IdeaPad-Windows-Warranty-82H801CUIN/dp/B0999CL22H/ref=sr_1_83?dchild=1&keywords=laptops&qid=1629896606&sr=8-83,"41,990",4.0 out of 5 stars
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i3 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2 Year Warranty/Arctic Grey/1.65Kg), 82H800U5IN",/Lenovo-IdeaPad-39-62cm-Warranty-82H800U5IN/dp/B09BCRJQB4/ref=sr_1_84?dchild=1&keywords=laptops&qid=1629896606&sr=8-84,"43,990",4.2 out of 5 stars
(Renewed) Dell Latitude 14 inch (35.56 cm) HD Business Laptop(Core i5 4th Gen/4 GB RAM/500 GB/Webcam/Wifi/Bluetooth 4.0/USB 3.0/Windows 10 Pro/MS Office 19/Pan India Warranty),/Dell-Latitude-Business-Bluetooth-Warranty/dp/B096V8NQP1/ref=sr_1_85?dchild=1&keywords=laptops&qid=1629896606&sr=8-85,0,0
"Lenovo V15 AMD 15.6-inch (39.6 cm) FHD Thin and Light Laptop (AMD Athlon Silver 3050 U/ 4GB RAM/ 1TB HDD/ Windows 10 Home/Integrated AMD Radeon Graphics/ Iron Grey/ 1.85 kg), 82C700J0IH",/Lenovo-15-6-inch-Integrated-Graphics-82C700J0IH/dp/B095JY5B3F/ref=sr_1_86?dchild=1&keywords=laptops&qid=1629896606&sr=8-86,"30,748",3.3 out of 5 stars
"HP 15 10th Gen Intel Core i3 Processor 15.6-inch(39.6 cm) FHD Laptop (8GB/256GB SSD+1TB HDD/Windows 10/MS Office/Jet Black/1.74Kg), 15s-du1064TU",/HP-15-6-inch-Laptop-i3-10110U-15s-du1064TU/dp/B08HJZLW96/ref=sr_1_87?dchild=1&keywords=laptops&qid=1629896606&sr=8-87,0,0
Lenovo V14 AMD Ryzen 3 3250U 14.1-inch HD Laptop (8GB/1TB/Windows 10/AMD Radeon Graphics/Grey/1.85Kg),/Lenovo-14-1-inch-Laptop-Windows-Graphics/dp/B09BJYRRZ2/ref=sr_1_88?dchild=1&keywords=laptops&qid=1629896606&sr=8-88,"34,999",3.5 out of 5 stars
"HP 14 (2021) 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 256GB SSD, 14-Inch (35.6 cm) FHD Screen, Windows 10, MS Office, (14s- dy2501tu)",/HP-Laptop-14-Inch-Windows-dy2501tu/dp/B093VZC5X9/ref=sr_1_89?dchild=1&keywords=laptops&qid=1629896606&sr=8-89,"41,490",4.2 out of 5 stars
"ASUS VivoBook Ultra 15 (2020), AMD Ryzen 7 4700U, 15.6-inch (39.62 cm) FHD, Thin and Light Laptop (8GB/1TB HDD + 256GB SSD/Office 2019/Windows 10/Integrated Graphics/Black/1.8 Kg), M513IA-BQ712TS",/ASUS-VivoBook-15-6-inch-Integrated-M513IA-BQ712TS/dp/B098F4MWDG/ref=sr_1_90?dchild=1&keywords=laptops&qid=1629896606&sr=8-90,"62,990",5.0 out of 5 stars
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6-inch Full HD IPS Laptop (8GB/512GB SSD/Windows 10/60 Hz/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00RYIN + Xbox Game Pass for PC",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A02621601KGJ8TFS9ILXR&url=%2FLenovo-IdeaPad-15-6-inch-Graphics-82EY00RYIN%2Fdp%2FB08QYV5PB3%2Fref%3Dsr_1_91_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896606%26sr%3D8-91-spons%26psc%3D1&qualifier=1629896606&id=6350364038721118&widgetName=sp_mtf,"59,990",4.3 out of 5 stars
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch (39.6 cm) FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1508TX",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0577461HQTQ6M58R5VL&url=%2FHP-Pavilion-Processor-15-6-inch-15-dk1508TX%2Fdp%2FB08ZN6KNP1%2Fref%3Dsr_1_92_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896606%26sr%3D8-92-spons%26psc%3D1&qualifier=1629896606&id=6350364038721118&widgetName=sp_mtf,"68,990",4.3 out of 5 stars
"ASUS VivoBook 15 (2020) Intel Core i3-1005G1 10th Gen, 15.6""(39.62cms) FHD Thin and Light Laptop (4GB RAM/1TB HDD/Windows 10/Integrated Graphics/Slate Grey/1.8 Kg), X515JA-EJ301T",/ASUS-VivoBook-i3-1005G1-Integrated-X515JA-EJ301T/dp/B08PQVXSVK/ref=sr_1_93?dchild=1&keywords=laptops&qid=1629896606&sr=8-93,"35,989",3.6 out of 5 stars
"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 8 GB Ram & 128 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer",/Hitachi-Processor-Ultralight-Notebook-Computer/dp/B09BNSKKLJ/ref=sr_1_94?dchild=1&keywords=laptops&qid=1629896606&sr=8-94,0,0
"Dell Inspiron 3501 15.6"" FHD Display Laptop (i5-1135G7 / 8GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win10 + MSO / Backlit KB / Soft Mint Color) D560559WIN9S",/Dell-Inspiron-3501-Integrated-D560559WIN9S/dp/B097C2JJ1R/ref=sr_1_95?dchild=1&keywords=laptops&qid=1629896606&sr=8-95,"58,290",4.2 out of 5 stars
"Acer Aspire 5 Intel Core i3 11th Generation 15.6"" (39.62 cms) - (4 GB/1 TB HDD/Microsoft Office/Windows 10 Home/Intel UHD Graphics /1.65Kg/Silver) A515-56",/Acer-Aspire-Intel-Generation-39-62/dp/B0983445Q8/ref=sr_1_96?dchild=1&keywords=laptops&qid=1629896606&sr=8-96,"38,990",4.2 out of 5 stars
"HP Pavilion (2021) Thin & Light 11th Gen Core i7 Laptop, 16 GB RAM, 1TB SSD, Iris Xe Graphics, 14"" (35.56cms) FHD Screen, Windows 10, MS Office, Backlit Keyboard (14-dv0058TU)",/HP-Pavilion-Graphics-35-56cms-14-dv0058TU/dp/B08WB857GB/ref=sr_1_97?dchild=1&keywords=laptops&qid=1629896606&sr=8-97,0,0
"Dell Vostro 3400 14"" (35.56 cms) FHD Anti Glare Display Laptop (11th Gen i5-1135G7 / 8GB / 1TB / Integrated Graphics / Win 10 + MS Office / Black/ 1.58Kg) D552154WIN9BE",/Dell-i5-1135G7-Integrated-Graphics-D552154WIN9BE/dp/B08RXZCXH6/ref=sr_1_98?dchild=1&keywords=laptops&qid=1629896606&sr=8-98,"53,890",3.5 out of 5 stars
"HP 15 Thin & Light 15.6""(39.62cms) FHD Laptop (11th Gen Intel Core i5-1135G7, 8GB DDR4, 1TB HDD, Windows 10 Home, MS Office, Integrated Graphics, FPR, Natural Silver, 1.76 Kg), 15s-du3032TU",/HP-39-62cms-i5-1135G7-Integrated-15s-du3032TU/dp/B08PQPRD69/ref=sr_1_99?dchild=1&keywords=laptops&qid=1629896606&sr=8-99,"56,990",3.9 out of 5 stars
ASUS VivoBook14 AMD Quad Core Ryzen 5-3500U(8GB RAM/1 TB HDD/Win.10+MS Office H&S 2019+McAfee/Integrated Vega 8 Graphics/14.1-inch FHD IPS /FP Reader/1.5 kg/Silver/1 Yr. Warranty)M415DA-EB502TS,/ASUS-VivoBook14-Integrated-14-1-inch-M415DA-EB502TS/dp/B08ZJ2HFQ2/ref=sr_1_100?dchild=1&keywords=laptops&qid=1629896606&sr=8-100,"44,800",3.4 out of 5 stars
"ASUS TUF Dash F15 (2021), 15.6"" (39.62 cms) FHD 144Hz, Intel Core i7-11370H 11th Gen, RTX 3050 Ti 4GB Graphics, Gaming Laptop (16GB/1TB SSD/Office 2019/Windows 10/Eclipse Gray/2 kg), FX516PE-HN088TS",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A05737051OF0H1VKX0MNY&url=%2FASUS-TUF-F15-i7-11370H-FX516PE-HN088TS%2Fdp%2FB094RDLV5P%2Fref%3Dsr_1_101_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896606%26sr%3D8-101-spons%26psc%3D1&qualifier=1629896606&id=6350364038721118&widgetName=sp_btf,"1,07,990",4.4 out of 5 stars
A515-56/Core i5 11th Gen/8GB RAM/1TB HDD/W10H/Pure Silver,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A08752812PQDHR5B0KR3X&url=%2FA515-56-Core-11th-W10H-Silver%2Fdp%2FB099ZZX3QW%2Fref%3Dsr_1_102_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896606%26sr%3D8-102-spons%26psc%3D1&qualifier=1629896606&id=6350364038721118&widgetName=sp_btf,0,0
"Lenovo Ideapad Gaming 3 Intel Core i5 10th Gen 15.6 inch FHD Gaming Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office 2019/NVIDIA GTX 1650 4GB Graphics/Onyx Black/2.2Kg), 81Y400E1IN",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A05767257NACMO9V187O&url=%2FLenovo-Ideapad-Windows-Graphics-81Y400E1IN%2Fdp%2FB08BSGG6V9%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896611%26sr%3D8-97-spons%26psc%3D1&qualifier=1629896611&id=5649138241198827&widgetName=sp_atf_next,"65,990",3.7 out of 5 stars
"ASUS TUF Gaming F15 (2021), 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-11800H 11th Gen, RTX 3050 4GB Graphics Gaming Laptop (8GB RAM/1TB SSD/Windows 10/Black/2.3 kg), FX506HC-HN095T",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A05738053BFT8RULKAQW9&url=%2FASUS-15-6-inch-i7-11800H-RTX-3050-FX506HC-HN095T%2Fdp%2FB096KX5YXL%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896611%26sr%3D8-98-spons%26psc%3D1&qualifier=1629896611&id=5649138241198827&widgetName=sp_atf_next,"1,09,990",5.0 out of 5 stars
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.63cm) FHD Thin & Light Laptop (8GB/1TB HDD/Windows 10/MS Office/Intel UHD Graphics/2 Year Warranty/Platinum Grey/1.7Kg), 81WB015GIN",/Lenovo-Graphics-Warranty-Platinum-81WB015GIN/dp/B0999BTTKZ/ref=sr_1_99?dchild=1&keywords=laptops&qid=1629896611&sr=8-99,"38,990",3.9 out of 5 stars
"Lenovo IdeaPad Slim5 11thGen i5 15.6""FHD IPS Thin&Light (8GB/256GB SSD/1TB HDD/Win/MS/Iris Xe/Fingerprint Read)82FG010BIN+15.6"" Urban Backpack + Wireless Mouse Optical Sensor 1200 DPI, 2.4 GHz NanoUSB",/Lenovo-Fingerprint-82FG010BIN-Backpack-Wireless/dp/B09B7R6YV7/ref=sr_1_100?dchild=1&keywords=laptops&qid=1629896611&sr=8-100,"64,933",4.0 out of 5 stars
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H80156IN",/Lenovo-IdeaPad-Keyboard-Warranty-82H80156IN/dp/B09BCSPX7X/ref=sr_1_101?dchild=1&keywords=laptops&qid=1629896611&sr=8-101,"54,990",5.0 out of 5 stars
"Dell Vostro 3401 14"" FHD Display Laptop (i3-1005G1 / 8GB / 256GB SSD / Integrated Graphics / Win10 + MSO Black) D552181WIN9BE",/Dell-Vostro-3401-Integrated-D552181WIN9BE/dp/B097SZ3FXB/ref=sr_1_102?dchild=1&keywords=laptops&qid=1629896611&sr=8-102,"39,390",3.0 out of 5 stars
"HP 250 G8 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10) 250 G8 Intel Core i5 Business Laptop (15.6 inch, Black Grey, 1.78 kg)",/HP-250-G8-Core-i5/dp/B092QWM5ZJ/ref=sr_1_103?dchild=1&keywords=laptops&qid=1629896611&sr=8-103,"54,490",5.0 out of 5 stars
Del Inspiron 3501 15.6 inch (39.6 cm) FHD Display Laptop (11th Gen i5-1135G7 / 8GB / 1TB HDD + 256GB SSD / NVIDIA MX330 2GB GDDR5/ Win 10 + MSO /Soft Mint) D560438WIN9SE,/Inspiron-Display-Laptop-i5-1135G7-D560438WIN9SE/dp/B08X4NT9SD/ref=sr_1_104?dchild=1&keywords=laptops&qid=1629896611&sr=8-104,"59,890",3.2 out of 5 stars
"Dell Inspiron 3501 15.6-inch FHD Laptop (10th Gen Core i3/8GB/1TB HDD/Windows 10 + MS Office 2019/Intel HD Graphics/1.83 kg), Silver",/Dell-Inspiron-15-6-inch-Laptop-Graphics/dp/B08MB4PXCW/ref=sr_1_105?dchild=1&keywords=laptops&qid=1629896611&sr=8-105,"43,280",3.6 out of 5 stars
"ASUS TUF Gaming F15 (2020), 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-10870H 10th Gen, NVIDIA GeForce GTX 1650 4GB Graphics, Gaming Laptop(8GB/512GB SSDWindows 10/Gray/2.3 Kg), FX566LH-HN255T",/ASUS-15-6-inch-i7-10870H-SSDWindows-FX566LH-HN255T/dp/B096VKVFCN/ref=sr_1_106?dchild=1&keywords=laptops&qid=1629896611&sr=8-106,"71,990",4.1 out of 5 stars
Acer Aspire 7 ( core i5-10300H 8 GB/512 GB SSD/Windows 10/4 GB NVIDIA® GeForce® GTX 1650,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0874881J9AX5TNX7ET4&url=%2FAcer-i5-10300H-Windows-NVIDIA%25C2%25AE-GeForce%25C2%25AE%2Fdp%2FB097F17LTD%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896611%26sr%3D8-107-spons%26psc%3D1%26smid%3DA2W4R6KXCY4TRS&qualifier=1629896611&id=5649138241198827&widgetName=sp_mtf,0,0
"(Renewed) Lenovo Thinkpad Laptop X260 Intel Core i5 - 6300u Processor, 8 GB Ram & 256 GB ssd, Win10, 12.5 Inches 1.3 KG Ultralight Computer",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A05145503CEGMH5KGHVDT&url=%2FRenewed-Lenovo-Thinkpad-Laptop-Intel%2Fdp%2FB09B71WC56%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896611%26sr%3D8-108-spons%26psc%3D1&qualifier=1629896611&id=5649138241198827&widgetName=sp_mtf,"34,990",2.5 out of 5 stars
"HP 245 G7 Commercial Laptop (ATHLON-3050U, 4GB RAM, 1TB HDD, DOS - Doesn't Come with Windows), 1S5E8PA - for Small and Medium Business",/HP-245-1S5E8PA-ATHLON-3050U-14inch/dp/B08P1LGK4F/ref=sr_1_109?dchild=1&keywords=laptops&qid=1629896611&sr=8-109,"28,490",3.7 out of 5 stars
"Lenovo V14 AMD RYZEN 3 3250U Laptop (4GB/1TB/Dos/14"" HD / Iron Grey/ 3 Year Warranty/ 1.85Kg) 82C6000LIH",/Lenovo-Laptop-Warranty-1-85Kg-82C6000LIH/dp/B097SVSX1M/ref=sr_1_110?dchild=1&keywords=laptops&qid=1629896611&sr=8-110,"30,599",3.0 out of 5 stars
"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 4 GB Ram & 512 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer",/Hitachi-Processor-Ultralight-Notebook-Computer/dp/B09BNRDB5T/ref=sr_1_111?dchild=1&keywords=laptops&qid=1629896611&sr=8-111,0,0
"Dell Vostro 3400 14"" FHD Display Laptop (i3-1115G4 / 8GB / 256GB SSD / Integrated Graphics / Win10 + MSO / Black) D552190WIN9BE",/Dell-Vostro-3400-Integrated-D552190WIN9BE/dp/B097SZHHLC/ref=sr_1_112?dchild=1&keywords=laptops&qid=1629896611&sr=8-112,0,0
"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i5/4GB RAM/1TB HDD/Type C Data/Win10), ZED AIR CX5",/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/dp/B08HRHH2NH/ref=sr_1_113?dchild=1&keywords=laptops&qid=1629896611&sr=8-113,"29,990",3.0 out of 5 stars
"Lenovo IdeaPad D330 Intel Celeron N4000 10.1 inch HD IPS 2-in-1 Touchscreen Detachable Laptop (4GB/128GB eMMC/Win10/Active Pen Stylus/Front +Rear Camera/HD Audio/Mineral Grey/1.14Kg, 81H3S01S00)",/Lenovo-10-1-inch-Touchscreen-Detachable-81H3S01S00/dp/B08P7M9Y59/ref=sr_1_114?dchild=1&keywords=laptops&qid=1629896611&sr=8-114,0,0
"ASUS VivoBook Flip 14 (2020), Intel Core i3-1115G4 11th Gen, 14"" FHD Touch Thin and Light 2-in-1 Laptop (8GB RAM/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.5 Kg), TP470EA-EC301TS",/ASUS-VivoBook-i3-1115G4-Integrated-TP470EA-EC301TS/dp/B08CDV49P2/ref=sr_1_115?dchild=1&keywords=laptops&qid=1629896611&sr=8-115,"53,000",4.8 out of 5 stars
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 82FE00QLIN",/Lenovo-Keyboard-Fingerprint-Graphite-82FE00QLIN/dp/B095KP1TJM/ref=sr_1_116?dchild=1&keywords=laptops&qid=1629896611&sr=8-116,"64,690",4.4 out of 5 stars
"Dell Inspiron 3501 15.6-inch FHD Laptop (10th Gen Core i3-1005G1/4GB/1TB HDD/Windows 10 Home + MS Office/Intel HD Graphics), Accent Black",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A08753811VAAPEL60XVQA&url=%2FDell-Inspiron-3501-15-6-inch-i3-1005G1%2Fdp%2FB08L4RH8JM%2Fref%3Dsr_1_117_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896611%26sr%3D8-117-spons%26psc%3D1&qualifier=1629896611&id=5649138241198827&widgetName=sp_btf,"39,990",3.4 out of 5 stars
"Acer Swift 3 13"" Full HD IPS Display Ultra Thin and Light Notebook (Intel i5 - 11th Gen/8 GB RAM/512GB SSD/Win10/Intel Iris Xe Graphics/Microsoft Office 2019/Pure Silver), SF313-53",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A08745441KTOTZPE6N6OZ&url=%2FAcer-Swift-Display-Ultra-Notebook%2Fdp%2FB08M3YM4BJ%2Fref%3Dsr_1_118_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896611%26sr%3D8-118-spons%26psc%3D1%26smid%3DA2W4R6KXCY4TRS&qualifier=1629896611&id=5649138241198827&widgetName=sp_btf,"65,800",3.8 out of 5 stars
"Acer Nitro 5 Core i5 11th Gen 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8 GB/512GB SSD/Win 10/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz, Black, 2.2 kg) AN515-57",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A08755611DXCXCSAA8K7B&url=%2FAcer-39-62cms-Graphics-GeForce-AN515-57%2Fdp%2FB09D38VZWC%2Fref%3Dsr_1_113_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896617%26sr%3D8-113-spons%26psc%3D1&qualifier=1629896617&id=4341648482605215&widgetName=sp_atf_next,0,0
"Acer Swift 5 14"" (35.56cms) Full HD IPS Display with Touchscreen Ultra Thin and Light Notebook (Intel i7 - 11th Gen/16GB RAM/1TB SSD/Win10/Intel Iris Xe Graphics/1.05 Kg/Mist Green), SF514-55TA",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A00766773MSMG2AO2CGIQ&url=%2FAcer-Swift-Display-Touchscreen-Notebook%2Fdp%2FB08M41DHTV%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896617%26sr%3D8-114-spons%26psc%3D1&qualifier=1629896617&id=4341648482605215&widgetName=sp_atf_next,"94,999",3.7 out of 5 stars
Dell Latitude 3510 Intel Core i3-10110U /4GB/1TB/UBUNTU/15.6 INCH Screen/1 Year Warranty,/Dell-Latitude-3510-i3-10110U-Warranty/dp/B08B9X82C6/ref=sr_1_115?dchild=1&keywords=laptops&qid=1629896617&sr=8-115,"39,567",3.4 out of 5 stars
"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 15.6-inch (39.62 cm)FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0G700",/Lenovo-15-6-inch-Fingerprint-Aluminium-20TDS0G700/dp/B095SST8N9/ref=sr_1_116?dchild=1&keywords=laptops&qid=1629896617&sr=8-116,"72,990",4.4 out of 5 stars
"Dell 15 (2021) i5-1135G7 Laptop,8Gb RAM,1TB HDD + 256Gb SSD,15.6” (39.62 cms) FHD Display, Win 10 + MS Office,Nvidia 2GB MX350 Graphics,Backlit KB, Platinum Silver Color (Inspiron 3511, D560505WIN9S)",/Dell-i5-1135G7-Inspiron-3511-D560505WIN9S/dp/B097SZTNJ3/ref=sr_1_117?dchild=1&keywords=laptops&qid=1629896617&sr=8-117,"69,990",3.9 out of 5 stars
"HP 15 (2021) Thin & Light Ryzen 7 4700U Processor, 8GB RAM, 512GB SSD, Radeon Graphics, 15.6-inch (39.6 cms) FHD Screen, Windows 10, MS Office, Natural Silver(15s-er1007AU)",/HP-Processor-Graphics-15-6-inch-15s-er1007AU/dp/B0979FNWGM/ref=sr_1_118?dchild=1&keywords=laptops&qid=1629896617&sr=8-118,"64,499",4.5 out of 5 stars
"Microsoft Surface GO 2 STQ-00013 10.1"" (26.54 cms) Laptop (Gold Processor 4425Y/8GB/128GB SSD/Windows 10 Home in S Mode/Intel UHD 615 Graphics), Platinum",/Microsoft-STQ-00013-10-1-inch-Processor-Graphics/dp/B08DHHB2W1/ref=sr_1_119?dchild=1&keywords=laptops&qid=1629896617&sr=8-119,"57,999",4.0 out of 5 stars
"Dell Vostro 3400 14"" FHD Display Laptop (i5-1135G7 / 8GB / 512GB SSD / Integrated Graphics / Win10 + MSO / Black) D552184WIN9BE",/Dell-Vostro-3400-Integrated-D552184WIN9BE/dp/B097T1JNQS/ref=sr_1_120?dchild=1&keywords=laptops&qid=1629896617&sr=8-120,"55,390",4.0 out of 5 stars
"Dell Inspiron 3501 15.6-inch (39.6 cm) FHD Laptop (11th Gen Core i5-1135G7/8GB/1TB HDD/Windows 10 + MS Office 2019), Soft Mint",/Dell-Inspiron-15-6-inch-i5-1135G7-Windows/dp/B08Y6XG7K1/ref=sr_1_121?dchild=1&keywords=laptops&qid=1629896617&sr=8-121,0,0
"MSI GF75 Thin, Intel i5-10500H, 17.3"" (43.9 cm) FHD IPS-Level 144Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1650 4GB GDDR6/Black/2.2Kg), 10SCXR-655IN",/MSI-i5-10500H-IPS-Level-Windows-10SCXR-655IN/dp/B093L9SYZP/ref=sr_1_122?dchild=1&keywords=laptops&qid=1629896617&sr=8-122,"64,990",4.4 out of 5 stars
"HP Envy x360 Convertible Touchscreen 13.3"" (33.78 cms) FHD Laptop (11th Gen Intel Core i5-1135G7/8GB/512GB SSD/Win 10 Home/Alexa Built-in/Pale Gold/1.32kg), 13-bd0004TU",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A1008182B8NROU5LUP77&url=%2FHP-Convertible-Touchscreen-i5-1135G7-13-bd0004TU%2Fdp%2FB08QSPS774%2Fref%3Dsr_1_123_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896617%26sr%3D8-123-spons%26psc%3D1&qualifier=1629896617&id=4341648482605215&widgetName=sp_mtf,"94,200",4.1 out of 5 stars
Dell Inspiron 7400 14-inch FHD Touch Laptop (11th Gen i5-1135G7/8GB/512GB SSD/2GB Graphics/Win 10 + MS Office/Silver),/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A087522518YRHQF38NI9X&url=%2FDell-Inspiron-14-inch-i5-1135G7-Graphics%2Fdp%2FB08MQ4CVQF%2Fref%3Dsr_1_124_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1629896617%26sr%3D8-124-spons%26psc%3D1&qualifier=1629896617&id=4341648482605215&widgetName=sp_mtf,"95,692",5.0 out of 5 stars
"Lenovo V15 (2021) Intel Core i3 10th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Iron Grey/ 1.85 kg), 82C500XWIH",/Lenovo-Intel-Laptop-Windows-82C500XWIH/dp/B0979M3Z9W/ref=sr_1_125?dchild=1&keywords=laptops&qid=1629896617&sr=8-125,"35,990",2.5 out of 5 stars
"Dell 14 (2021) i3-1125G4 2in1 Touch Screen Laptop, 8Gb RAM, 256Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR, Silver Color (Inspiron 5410, D560563WIN9S)",/Dell-i3-1125G4-Inspiron-5410-D560563WIN9S/dp/B097SYQL3M/ref=sr_1_126?dchild=1&keywords=laptops&qid=1629896617&sr=8-126,"49,690",3.8 out of 5 stars
"Lenovo V14 Intel Core i3 10th Gen 14-inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Professional/ Grey/ 1.6 kg), 82C4016TIH",/Lenovo-14-inch-Windows-Professional-82C4016TIH/dp/B08BXZF8PS/ref=sr_1_127?dchild=1&keywords=laptops&qid=1629896617&sr=8-127,"42,834",3.9 out of 5 stars
"HP Pavilion Gaming 15.6-inch(39.62 cms) FHD Gaming Laptop (Ryzen 5-4600H/8GB/1TB HDD/M.2 Slot/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec1024AX",/HP-Pavilion-15-6-inch-5-4600H-15-ec1024AX/dp/B08CZ2KNS4/ref=sr_1_128?dchild=1&keywords=laptops&qid=1629896617&sr=8-128,"67,143",4.1 out of 5 stars
"MSI Bravo 15 Ryzen 7 4800H 15.6"" (39.62cms) FHD Gaming Laptop (16GB/512GB SSD/144 Hz/Windows 10/ RX5500M,GDDR6 4GB/Black/1.86 kg), A4DDR-212IN",/MSI-Gaming-Windows-RX5500M-A4DDR-212IN/dp/B08GYH6HKN/ref=sr_1_129?dchild=1&keywords=laptops&qid=1629896617&sr=8-129,"74,990",4.3 out of 5 stars
